"PO_COUNT","companycode","PO_Org","PO_Grp","material_no","Plant","MaterialGrp","Quantity","NetPrice","GrossValue","Vendor","source","type","created_date"
2,"3280","4000","001","02139800","4000","JJ144",672.00,29.48,9905.28,"0000650091",,,"2008.09.15"
1,"3280","4000","001","02139800","4000","JJ144",336.00,14.74,4952.64,"0000650091",,,"2008.09.16"
1,"3280","4000","001","02139800","4000","JJ144",336.00,14.74,4952.64,"0000650091",,,"2008.09.17"
1,"3280","4000","001","02139800","4000","JJ144",336.00,15.03,5050.08,"0000650091",,,"2008.09.29"
1,"3280","4000","001","02139800","4000","JJ144",336.00,15.03,5050.08,"0000650091",,,"2008.10.03"
3,"3280","4000","001","02139800","4000","JJ144",1008.00,45.09,15150.24,"0000650091",,,"2008.10.09"
1,"3280","4000","001","02149300","4000","JJ108",117.00,8.79,1028.43,"0000650091",,,"2008.09.05"
2,"3280","4000","001","02149300","4000","JJ108",4329.00,17.58,38051.91,"0000650091",,,"2008.09.08"
1,"3280","4000","001","02149300","4000","JJ108",351.00,8.79,3085.29,"0000650091",,,"2008.09.09"
1,"3280","4000","001","02149300","4000","JJ108",819.00,8.79,7199.01,"0000650091",,,"2008.09.12"
1,"3280","4000","001","02152300","4000","JJ108",1017.00,10.36,10536.12,"0000650091",,,"2008.01.09"
1,"3280","4000","001","02152300","4000","JJ108",234.00,10.44,2442.96,"0000650091",,,"2008.01.17"
1,"3280","4000","001","02152300","4000","JJ108",2574.00,10.44,26872.56,"0000650091",,,"2008.01.21"
1,"3280","4000","001","02152300","4000","JJ108",117.00,10.44,1221.48,"0000650091",,,"2008.01.29"
1,"3280","4000","001","02152300","4000","JJ108",2574.00,10.44,26872.56,"0000650091",,,"2008.01.30"
1,"3280","4000","001","02152300","4000","JJ108",819.00,10.44,8550.36,"0000650091",,,"2008.02.01"
1,"3280","4000","001","02152400","4000","JJ108",396.00,10.43,4130.28,"0000650091",,,"2008.01.13"
1,"3280","4000","001","02152400","4000","JJ108",594.00,10.43,6195.42,"0000650091",,,"2008.01.14"
1,"3280","4000","001","02152400","4000","JJ108",792.00,9.99,7912.08,"0000650091",,,"2008.01.21"
2,"3280","4000","001","02152400","4000","JJ108",792.00,19.98,7912.08,"0000650091",,,"2008.01.29"
1,"3280","4000","001","02152400","4000","JJ108",396.00,9.99,3956.04,"0000650091",,,"2008.02.25"
1,"3280","4000","001","02152400","4000","JJ108",1584.00,9.99,15824.16,"0000650091",,,"2008.02.28"
1,"3280","4000","001","02152600","4000","JJ108",225.00,11.34,2551.50,"0000650091",,,"2008.02.27"
3,"3280","4000","001","02152600","4000","JJ108",1125.00,34.02,12757.50,"0000650091",,,"2008.02.28"
1,"3280","4000","001","02152600","4000","JJ108",450.00,11.34,5103.00,"0000650091",,,"2008.03.06"
1,"3280","4000","001","02152600","4000","JJ108",450.00,11.34,5103.00,"0000650091",,,"2008.03.10"
1,"3280","4000","001","02152600","4000","JJ108",1775.00,11.34,20128.50,"0000650091",,,"2008.03.12"
1,"3280","4000","001","02152600","4000","JJ108",1350.00,11.34,15309.00,"0000650091",,,"2008.03.28"
1,"3280","4000","001","02152600","4000","JJ108",675.00,11.34,7654.50,"0000650091",,,"2008.04.02"
1,"3280","4000","001","02152600","4000","JJ108",1575.00,11.34,17860.50,"0000650091",,,"2008.04.18"
1,"3280","4000","001","02152600","4000","JJ108",450.00,11.34,5103.00,"0000650091",,,"2008.04.23"
1,"3280","4000","001","02152600","4000","JJ108",450.00,11.34,5103.00,"0000650091",,,"2008.05.23"
1,"3280","4000","001","02152600","4000","JJ108",900.00,11.34,10206.00,"0000650091",,,"2008.05.26"
1,"3280","4000","001","02152600","4000","JJ108",450.00,11.34,5103.00,"0000650091",,,"2008.06.03"
1,"3280","4000","001","02152600","4000","JJ108",1800.00,11.23,20214.00,"0000650091",,,"2008.08.15"
1,"3280","4000","001","02152600","4000","JJ108",2925.00,10.98,32116.50,"0000650091",,,"2008.09.29"
1,"3280","4000","001","02152600","4000","JJ108",1125.00,10.98,12352.50,"0000650091",,,"2008.10.03"
1,"3280","4000","001","02152800","4000","JJ108",150.00,13.69,2053.50,"0000650091",,,"2008.01.03"
1,"3280","4000","001","02152800","4000","JJ108",600.00,12.74,7644.00,"0000650091",,,"2008.02.26"
1,"3280","4000","001","02152800","4000","JJ108",450.00,12.74,5733.00,"0000650091",,,"2008.03.07"
1,"3280","4000","001","02152800","4000","JJ108",1350.00,12.74,17199.00,"0000650091",,,"2008.03.10"
1,"3280","4000","001","02152800","4000","JJ108",900.00,12.74,11466.00,"0000650091",,,"2008.03.12"
1,"3280","4000","001","02152800","4000","JJ108",1650.00,12.74,21021.00,"0000650091",,,"2008.03.28"
